,brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price
2015,Lexus,RC F Base,2015,51400.0,Gasoline,467.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Gray,None reported,Yes,43000.0
2016,Chevrolet,Suburban 1500 LT,2015,153800.0,E85 Flex Fuel,355.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,23000.0
2017,Land,Rover Range Rover Sport SVR Carbon Edition,2022,9000.0,Gasoline,575.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,Green,Gray,None reported,Yes,115000.0
2018,Dodge,Viper SRT-10,2003,10800.0,Gasoline,500.0HP 8.3L 10 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,65499.0
2019,RAM,1500 Laramie,2020,10458.0,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Delmonico Red Pearlcoat,Black,None reported,Yes,48815.0
2020,BMW,328 i,2014,84709.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Gray,None reported,Yes,13800.0
2021,Mercedes-Benz,AMG C 43 AMG C 43 4MATIC,2019,33500.0,Gasoline,385.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Red,Black,None reported,Yes,45770.0
2022,BMW,M4 Base,2015,98000.0,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Orange,None reported,Yes,32999.0
2023,BMW,750 i,2008,94653.0,Gasoline,360.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,A/T,Green,Green,At least 1 accident or damage reported,Yes,7300.0
2024,Ford,Expedition Limited,2023,9281.0,Gasoline,440.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,85000.0
2025,Chevrolet,Traverse Premier,2023,11806.0,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,White,Black,None reported,Yes,47000.0
2026,Mercedes-Benz,E-Class D 2.5 Turbo,1993,70015.0,–,–,4-Speed A/T,Gray,Gray,None reported,Yes,22500.0
2027,Cadillac,Escalade Platinum,2020,48613.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,61500.0
2028,RAM,3500 Tradesman,2023,2990.0,Diesel,400.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,69900.0
2029,Audi,TT 1.8L,2005,124747.0,Gasoline,180.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,6900.0
2030,RAM,1500 Big Horn,2021,24000.0,Hybrid,395.0HP 5.7L 8 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,Silver,Black,None reported,Yes,42000.0
2031,Mazda,CX-7 Sport,2009,113000.0,Gasoline,244.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,None reported,Yes,5499.0
2032,INFINITI,QX60 Base,2017,89106.0,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Beige,None reported,Yes,18000.0
2033,Ford,F-250 Platinum,2017,22000.0,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Beige,Black,At least 1 accident or damage reported,Yes,53000.0
2034,Jeep,Compass Limited,2022,20472.0,Gasoline,2.4L I4 16V MPFI SOHC,9-Speed Automatic,Red,Black,None reported,Yes,28298.0
2035,INFINITI,QX80 SENSORY,2023,8600.0,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Brown,None reported,Yes,78990.0
2036,Chevrolet,Silverado 1500 Limited LT Trail Boss,2022,4753.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Black,None reported,Yes,57000.0
2037,Hyundai,Genesis Coupe 2.0T,2010,65000.0,Gasoline,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,8900.0
2038,Chevrolet,Camaro 1SS,2021,15000.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Gray,None reported,Yes,43500.0
2039,Chevrolet,Tahoe Base,1997,229000.0,Diesel,180.0HP 6.5L 8 Cylinder Engine Diesel Fuel,A/T,Green,Beige,At least 1 accident or damage reported,Yes,19500.0
2040,Audi,A6 3.0 TDI Premium Plus,2014,42400.0,Diesel,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,8-Speed A/T,Silver,Black,None reported,Yes,26500.0
2041,Land,Rover Defender S,2023,15840.0,Gasoline,296.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,69900.0
2042,Porsche,Cayenne S,2016,76200.0,Gasoline,420.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Beige,None reported,Yes,42000.0
2043,Chevrolet,Suburban Premier,2019,105667.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Beige,None reported,Yes,39000.0
2044,Chevrolet,Suburban Premier,2019,51338.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,49900.0
2045,Dodge,Dart SE,2016,76857.0,Gasoline,160.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,Black,Black,At least 1 accident or damage reported,Yes,8100.0
2046,Ford,F-250 Lariat,2019,80200.0,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,A/T,White,Black,None reported,Yes,42500.0
2047,Toyota,Sequoia SR5,2002,244200.0,Gasoline,240.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,–,At least 1 accident or damage reported,Yes,3950.0
2048,Ford,Mustang GT,2014,38560.0,Gasoline,420.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,28500.0
2049,Chevrolet,Corvette Stingray w/2LT,2020,12500.0,Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Yellow,Black,None reported,Yes,84999.0
2050,Hyundai,Genesis Coupe 3.8 Base,2016,45303.0,Gasoline,348.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,20999.0
2051,Ford,Focus ST Base,2014,110000.0,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Gray,None reported,Yes,9495.0
2052,Cadillac,CTS Luxury,2011,66200.0,Gasoline,270.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,16499.0
2053,Subaru,Baja Base,2003,71000.0,Gasoline,165.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Red,Black,None reported,Yes,14900.0
2054,Toyota,Highlander XLE,2019,81301.0,Gasoline,3.5L V6 24V PDI DOHC,8-Speed Automatic,Black,Black,None reported,Yes,30275.0
2055,Chevrolet,Corvette Stingray Z51,2019,7033.0,Gasoline,460.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,63900.0
2056,Dodge,Durango SRT,2020,36000.0,Gasoline,475.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Red,None reported,Yes,62000.0
2057,Acura,TSX 2.4,2010,116000.0,Gasoline,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,At least 1 accident or damage reported,Yes,9000.0
2058,Chevrolet,Camaro 2SS,2018,42780.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,41100.0
2059,BMW,640 Gran Coupe i,2014,39886.0,Gasoline,315.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Red,At least 1 accident or damage reported,Yes,26000.0
2060,Audi,S5 3.0T Premium Plus,2014,151400.0,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,15400.0
2061,Alfa,Romeo Giulia Base,2017,48000.0,Gasoline,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None reported,Yes,20500.0
2062,Toyota,Highlander XLE,2023,8727.0,Gasoline,2.4L I4 16V PDI DOHC Turbo,8-Speed Automatic,Ruby Flare Pearl,Black,None reported,Yes,44596.0
2063,Rolls-Royce,Ghost Base,2011,79000.0,Gasoline,563.0HP 6.6L 12 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,White,At least 1 accident or damage reported,Yes,80300.0
2064,Dodge,Challenger R/T,2020,54000.0,Gasoline,372.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,34000.0
2065,Porsche,Cayenne Base,2016,110000.0,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,White,At least 1 accident or damage reported,Yes,25900.0
2066,Chevrolet,Bolt EV LT,2020,49688.0,,200.0HP Electric Motor Electric Fuel System,A/T,Blue,Gray,None reported,Yes,24900.0
2067,Mercedes-Benz,Metris Base,2020,14000.0,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Beige,None reported,Yes,48000.0
2068,Dodge,Charger SRT Hellcat Widebody,2023,5000.0,Gasoline,717.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,110000.0
2069,Chevrolet,Silverado 1500 ZR2,2022,11597.0,Gasoline,6.2L V8 16V GDI OHV,Automatic,Silver Ice Metallic,Jet Black,None reported,Yes,68590.0
2070,Mercedes-Benz,AMG S 63 Base 4MATIC,2017,86101.0,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Red,At least 1 accident or damage reported,Yes,72777.0
2071,Chevrolet,Silverado 1500 LT,2017,58816.0,Gasoline,5.3L V8 16V GDI OHV,6-Speed Electronically Controlled Automatic with O,Black,Jet Black,None reported,Yes,36590.0
2072,Lexus,RC 350 Base,2016,77856.0,Gasoline,3.5L V6 24V PDI DOHC,6-Speed Automatic,Atomic Silver,Black,None reported,Yes,30919.0
2073,Lamborghini,Urus Base,2021,20069.0,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Rosso Mars Metallic,Nero Ade,None reported,Yes,229900.0
2074,GMC,Acadia SLE-1,2015,115282.0,Gasoline,3.6L V6 24V GDI DOHC,6-Speed Automatic,Crimson Red Tintcoat,Ebony,At least 1 accident or damage reported,Yes,12433.0
2075,Porsche,911 GT3,2016,30700.0,Gasoline,475.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,Yes,138999.0
2076,MINI,Cooper Base,2003,103726.0,Gasoline,115.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Red,Gray,At least 1 accident or damage reported,Yes,5995.0
2077,Mazda,MX-5 Miata Sport,2008,39800.0,Gasoline,158.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,13250.0
2078,Toyota,4Runner TRD Off Road,2019,79500.0,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,33333.0
2079,Toyota,Highlander Limited,2008,165520.0,Gasoline,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,At least 1 accident or damage reported,Yes,9000.0
2080,BMW,650 Gran Coupe i,2014,92000.0,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,24000.0
2081,Hyundai,Palisade Calligraphy,2023,1500.0,Gasoline,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Green,Black,None reported,Yes,55000.0
2082,Pontiac,Solstice GXP,2008,38100.0,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Orange,Black,None reported,Yes,19950.0
2083,Land,Rover Range Rover Evoque SE Premium,2018,42125.0,Gasoline,237.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,38999.0
2084,Porsche,Cayenne Diesel,2014,86818.0,Diesel,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,33500.0
2085,BMW,M3 Competition xDrive,2023,3490.0,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,95580.0
2086,Toyota,Avalon Limited,2008,111300.0,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gold,Beige,None reported,Yes,7900.0
2087,BMW,M3 Base,2011,98200.0,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,Yes,27000.0
2088,Porsche,Panamera Base,2018,42500.0,Gasoline,330.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,53999.0
2089,Jeep,Wrangler Sport,2001,171000.0,Gasoline,181.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,White,Black,At least 1 accident or damage reported,Yes,15000.0
2090,Honda,Passport TrailSport,2023,11649.0,Gasoline,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,Yes,39999.0
2091,Mercedes-Benz,SL-Class SL 550,2013,24933.0,Gasoline,429.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Red,At least 1 accident or damage reported,Yes,40250.0
2092,Audi,RS 4 Base,2007,99769.0,Gasoline,420.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,White,None reported,Yes,29995.0
2093,Toyota,Avalon Limited,2022,16156.0,Gasoline,3.5L V6 24V PDI DOHC,8-Speed Automatic,Blueprint,Graphite,None reported,Yes,39390.0
2094,Mercedes-Benz,E-Class E 350 4MATIC,2008,67250.0,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,11900.0
2095,GMC,Yukon Denali,2021,30022.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,At least 1 accident or damage reported,Yes,74500.0
2096,Porsche,Panamera 4S,2017,42596.0,Gasoline,440.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,78000.0
2097,Ford,Explorer XLT,2021,33705.0,Gasoline,2.3L I4 16V GDI DOHC Turbo,10-Speed Automatic,White,Light Slate,At least 1 accident or damage reported,Yes,36995.0
2098,Land,Rover LR4 HSE LUX Landmark Edition,2016,63300.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Brown,None reported,Yes,31000.0
2099,Acura,TLX Type S w/Performance Tire,2023,4700.0,Gasoline,355.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Red,Black,None reported,Yes,52000.0
2100,Toyota,Tacoma Base,2020,27256.0,Gasoline,3.5 Liter,6 Speed At/Mt,Midnight Black Metallic,Black/Gun Metal,None reported,Yes,42998.0
2101,Hummer,H3 Base,2010,107481.0,Gasoline,239.0HP 3.7L 5 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,13500.0
2102,Tesla,Model 3 Long Range,2018,61700.0,,271.0HP Electric Motor Electric Fuel System,A/T,White,Black,None reported,Yes,25900.0
2103,Volvo,850 Turbo,1995,94000.0,–,–,A/T,White,Black,None reported,Yes,4500.0
2104,Jeep,Wrangler Unlimited Sahara,2017,128000.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gray,Black,None reported,Yes,26800.0
2105,Chevrolet,Camaro 2SS,2018,26000.0,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,39000.0
2106,Audi,S6 4.0T,2015,74000.0,Gasoline,420.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,Gray,None reported,Yes,29950.0
2107,Audi,TT RS Base,2012,54900.0,Gasoline,360.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Brown,None reported,Yes,28900.0
2108,INFINITI,QX56 Base,2012,141775.0,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Beige,None reported,Yes,11500.0
2109,Volkswagen,New Beetle GLS,2001,63250.0,Gasoline,115.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,Yellow,Yellow,None reported,Yes,12000.0
2110,Audi,Q5 S line Premium Plus,2022,13895.0,Hybrid,2.0 Liter TFSI,Automatic,Daytona Gray,Black,None reported,Yes,44998.0
2111,Lamborghini,Aventador LP750-4 Superveloce,2017,10654.0,Gasoline,"6.5L V-12 DOHC, variable valve control, premium unleaded, engine",Automatic,Balloon White,Nero Ade,None reported,Yes,449991.0
2112,Ford,F-250 XL,2014,35900.0,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,Transmission w/Dual Shift Mode,Blue,Gray,At least 1 accident or damage reported,Yes,27900.0
2113,GMC,Yukon XL Denali,2022,48306.0,Gasoline,6.2L V8 16V GDI OHV,10-Speed Automatic,Summit White,Jet Black,At least 1 accident or damage reported,Yes,71999.0
2114,Audi,A4 2.0T Premium,2012,125000.0,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,10500.0
2115,Dodge,Challenger SRT 392,2016,37700.0,–,–,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,38000.0
2116,Tesla,Model S P100D,2017,103000.0,,Electric Motor Electric Fuel System,1-Speed A/T,Black,White,None reported,Yes,36000.0
2117,Mazda,CX-30 Premium Package,2021,45303.0,Gasoline,2.5L I4 16V GDI DOHC,6-Speed Automatic,Snowflake White Pearl,White / Brown,None reported,Yes,25382.0
2118,Lexus,ES 350 Base,2016,53900.0,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,None reported,Yes,27500.0
2119,Jeep,Wrangler Sahara,2008,54000.0,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,Green,Gray,None reported,Yes,20000.0
2120,Chevrolet,Avalanche 1500 LTZ,2007,129000.0,Gasoline,366.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,17950.0
2121,Jeep,Grand Cherokee L Laredo,2022,10232.0,Gasoline,3.6L V6 24V MPFI DOHC,Automatic,Diamond Black,Global Black,None reported,Yes,44646.0
2122,Acura,MDX w/Advance Package,2023,3708.0,Gasoline,3.5 Liter SOHC,Automatic,White,Espresso,None reported,Yes,58998.0
2123,Nissan,Pathfinder SL,2018,167000.0,Gasoline,284.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,14500.0
2124,Tesla,Model X Long Range,2019,37000.0,,518.0HP Electric Motor Electric Fuel System,1-Speed A/T,Gray,Black,None reported,Yes,58000.0
2125,Subaru,Impreza Premium,2022,10419.0,Gasoline,"2L H-4 gasoline direct injection, DOHC, variable valve control,",Variable,Crystal White Pearl,Black,At least 1 accident or damage reported,Yes,24998.0
2126,Audi,A8 4.0T,2014,96238.0,Gasoline,420.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,22500.0
2127,Subaru,Ascent Limited 7-Passenger,2022,12700.0,Gasoline,260.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,White,Beige,None reported,Yes,38500.0
2128,Chevrolet,Avalanche 1500 LT,2007,244000.0,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Gray,Gray,None reported,Yes,16900.0
2129,Porsche,Cayenne S,2015,124000.0,Gasoline,420.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,Yes,25000.0
2130,BMW,335 i,2009,123000.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Purple,Black,None reported,Yes,15000.0
2131,GMC,Sierra 1500 Limited Elevation,2022,24900.0,Gasoline,310.0HP 2.7L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,49900.0
2132,Ford,Explorer Sport,2016,95500.0,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,20000.0
2133,Cadillac,Escalade ESV Sport,2021,4283.0,Gasoline,6.2L V8 16V GDI OHV,10-Speed Automatic,Black,Brandy,None reported,Yes,479995.0
2134,Lexus,LX 570 Three-Row,2021,48300.0,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,Red,None reported,Yes,82000.0
2135,BMW,M3 Base,2008,94000.0,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Red,None reported,Yes,25999.0
2136,Nissan,Xterra Pro-4X,2011,183000.0,Gasoline,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,At least 1 accident or damage reported,Yes,12000.0
2137,Ford,Fusion Hybrid SE Hybrid,2013,126225.0,Hybrid,188.0HP 2.0L 4 Cylinder Engine Gas/Electric Hybrid,CVT Transmission,Silver,Black,At least 1 accident or damage reported,Yes,11500.0
2138,Volkswagen,Golf GTI 2.0T SE 4-Door,2016,87892.0,Gasoline,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,16000.0
2139,Cadillac,CTS-V Base,2012,45000.0,Gasoline,556.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Black,None reported,Yes,41500.0
2140,Aston,Martin Vantage Base,2022,1023.0,Gasoline,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Brown,None reported,Yes,156900.0
2141,Lexus,GX 460 Base,2015,106000.0,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,37500.0
2142,GMC,Acadia SLT-1,2019,51300.0,Gasoline,193.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,25500.0
2143,Ford,Bronco Sport Big Bend,2021,30176.0,Gasoline,1.5L I3 12V PDI DOHC Turbo,8-Speed Automatic,Black,Medium Dark Slate,None reported,Yes,28979.0
2144,Nissan,Titan SV,2021,27598.0,Gasoline,5.6L V8 32V GDI DOHC,9-Speed Automatic,Black,Black,None reported,Yes,39884.0
2145,Volkswagen,Jetta SportWagen SE,2012,107000.0,Gasoline,170.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,9499.0
2146,Land,Rover Range Rover 5.0L V8 Supercharged,2019,17500.0,Gasoline,518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,65000.0
2147,RAM,2500 Laramie,2017,117878.0,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,Transmission w/Dual Shift Mode,Red,Black,None reported,Yes,42000.0
2148,Nissan,Murano SL,2010,138700.0,Gasoline,265.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,CVT Transmission,Gray,Black,At least 1 accident or damage reported,Yes,7000.0
2149,Cadillac,Escalade ESV Base,2009,152068.0,E85 Flex Fuel,403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,12350.0
2150,BMW,428 i xDrive SULEV,2016,77000.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Red,At least 1 accident or damage reported,Yes,26999.0
2151,Ford,Focus RS Base,2017,26000.0,Gasoline,350.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,37000.0
2152,Lexus,CT 200h Premium,2014,131200.0,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Brown,Brown,None reported,Yes,14000.0
2153,Buick,Enclave Leather,2017,83280.0,Gasoline,3.6L V6 24V GDI DOHC,6-Speed Automatic,Quicksilver Metallic,Ebony,None reported,Yes,20599.0
2154,BMW,M3 Base,2015,59000.0,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,53500.0
2155,Volkswagen,Arteon 2.0T SEL R-Line,2020,15500.0,Gasoline,268.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,30000.0
2156,BMW,X6 xDrive35i,2013,90000.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Red,None reported,Yes,19950.0
2157,INFINITI,G35 Base,2006,94000.0,Gasoline,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Gray,At least 1 accident or damage reported,Yes,10995.0
2158,Hummer,H2 Base,2008,63750.0,Gasoline,393.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,55000.0
2159,Mercedes-Benz,C-Class C 300 4MATIC Luxury,2011,95500.0,Gasoline,228.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,15990.0
2160,Acura,ILX Premium Package,2019,37900.0,Gasoline,201.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,26000.0
2161,Porsche,911 GT3,2015,13250.0,Gasoline,475.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Brown,Gray,None reported,Yes,154900.0
